Gene,TBI Acute vs AControl Log2 fold change,TBI Subacute vs SControl Log2 fold change,TBI Chronic vs CControl Log2 fold change,TBI  Acute Avg,TBI  Subacute Avg,TBI Chronic Avg,Acute pval,Subacute pval,Chronic pval
1110018G07Rik,-0.094,0.177,0.171,27.0,24.8,31.1,0.34558987681267594,0.6501352634083586,0.3621742549302026
BC017612,-0.696,-0.385,0.233,5.3,7.5,11.2,0.03676569532233362,0.02028810966768095,0.35997349666778145
BC042782,-0.943,-0.52,-0.152,2.0,2.1,2.8,0.11907891684186879,0.21639944854200804,0.44762073661841073
Gm17622,-0.803,0.047,0.896,3.6,2.8,5.8,0.14029353829080796,0.9785740168333976,0.06085599537253565
Fam50a,-0.171,-0.017,0.188,16.2,15.3,15.6,0.2771942117138887,0.8646828060239299,0.16618813225517662
Fam18b,-0.208,-0.028,0.132,22.4,20.0,25.7,0.23392774846400988,0.8913305946998366,0.22360676947920685
Txndc17,0.057,-0.04,0.093,42.4,45.7,39.9,0.5149927484164115,0.8648401922557115,0.2846913694661471
Eif1ad,-0.081,0.071,0.197,17.0,16.6,19.2,0.3594910260903576,0.6755610915636661,0.08792688663955238
Paip1,0.138,0.007,0.064,30.7,26.1,25.2,0.6152962514849584,0.974874621982585,0.38247621699942436
Lrp4,-0.145,0.292,0.258,13.0,13.7,11.0,0.40305183541131284,0.5211263848479901,0.2737716265351271
Rp9,-0.362,-0.032,0.211,6.6,7.9,7.8,0.1335436773657735,0.8817407808614057,0.47256248698222003
BC016495,-0.411,-0.067,0.522,7.4,9.3,10.0,0.13920252870713157,0.7231020770142338,0.016052832186522894
Ammecr1l,0.064,0.052,0.035,26.6,22.0,22.4,0.52488906827227,0.852858058803619,0.8611031819583789
Pigs,-0.242,-0.121,0.264,15.4,19.3,19.2,0.24621085278966226,0.5997953372908722,0.294024415037558
Slc25a44,-0.071,0.215,-0.092,20.2,21.8,25.3,0.37650809349929887,0.05144923688132026,0.4902656378866814
Ppox,-0.735,0.127,0.185,5.3,8.8,8.3,0.03151027584735751,0.4009664850428309,0.28604717851404604
Snhg12,-0.307,-0.123,-0.136,16.4,21.3,20.3,0.2960255099747282,0.8138609542773428,0.5079252222473373
Peli2,-0.023,0.308,-0.074,26.1,30.2,28.1,0.44141230860907577,0.46918554734523454,0.6741984069969243
Gm8325,-0.062,-0.231,0.209,16.2,15.7,19.1,0.3888147690876787,0.5626295779992074,0.24045968674574078
Sppl3,-0.075,0.223,0.097,12.3,13.8,15.1,0.39720400633049524,0.5008861348127899,0.7161131264904809
Chst15,-0.037,-0.126,-0.084,28.5,23.4,21.7,0.4040648731006076,0.7610242255135384,0.6097133903332761
Mboat1,-0.832,-0.098,0.169,7.8,13.7,19.4,0.038758079838642746,0.26574448594965805,0.39257046611711
Mill2,-0.628,-0.265,0.182,8.2,9.2,13.8,0.05437320955755925,0.5100338162201881,0.31435912020806706
Pwwp2a,-0.097,0.233,0.135,26.6,26.4,28.6,0.3399360716748027,0.26158127918529656,0.43242381552397213
Rnf6,0.16,0.215,0.093,26.5,23.2,26.6,0.6455444664532242,0.17868320192146003,0.6870234007860361
Tmem43,0.476,0.249,0.109,44.5,36.1,32.9,0.9242317629491472,0.2743750603051646,0.5980516876792676
Unc45a,-0.252,-0.067,0.25,18.8,20.6,29.8,0.23102366034218802,0.4126317551195446,0.037043081569484514
Ccdc15,-0.817,0.036,0.429,2.7,4.0,5.3,0.02594911394595864,0.8932542132324999,0.05462811393341813
Rexo1,-0.088,0.381,0.081,20.3,22.7,26.7,0.3567825190091082,0.15418093781188658,0.6771177667913522
Gapdh,-0.348,-0.449,0.089,13.8,10.7,14.6,0.25006289144804156,0.4069379618979075,0.6346737806362462
Dgcr2,-0.094,0.195,0.193,16.6,18.7,20.5,0.38351265500376064,0.36135112308180906,0.4737939391336005
Ippk,-0.129,-0.28,-0.135,24.9,19.3,36.6,0.32664463764090534,0.42742950452507367,0.4437886227115663
Smn1,0.078,-0.255,-0.018,6.5,5.3,6.4,0.5660306501214324,0.3966666464123308,0.9440966372510865
Hn1l,0.939,0.262,0.016,20.4,13.7,12.2,0.485506500124706,0.14951960952333107,0.9426346385317808
Hdac1,-0.077,-0.251,0.158,21.4,20.4,25.3,0.35147396607008796,0.013855980313124487,0.17148470254237227
Rint1,-0.041,0.001,-0.087,11.9,10.9,10.8,0.40167184555500984,0.9718765566978731,0.48431647325997274
Dhx38,0.181,0.382,0.273,20.1,20.7,24.7,0.7007363270536184,0.1370862361874305,0.2921004674598047
Akap7,-0.191,-0.181,0.102,21.9,28.4,29.1,0.33728277973913157,0.48884546319264843,0.4229570474244149
Mcts2,-0.326,0.293,0.053,7.1,9.9,7.6,0.18009896975097606,0.4215094255971399,0.6653587008554424
U4,-0.631,0.151,0.154,4.4,4.2,7.4,0.0998889326933663,0.6651120306926721,0.33388698610855655
Brf1,-0.139,0.258,0.137,14.8,16.5,18.3,0.303690268002568,0.05038404263831959,0.34722818747028494
Atp5e,-0.201,-0.506,-0.132,30.1,34.7,32.6,0.274918973076568,0.0351430149568422,0.7098496116011699
Cops6,0.322,-0.107,0.152,43.7,41.3,36.8,0.8760411613179495,0.48919872587413765,0.6160098704209973
Sufu,-0.264,0.35,0.138,13.8,19.7,18.0,0.23796817837095313,0.298077153287881,0.5467668778671039
Pank4,-0.198,-0.007,0.17,16.6,16.2,21.2,0.24534088100636797,0.9237434528863149,0.44630666854912193
Rrm1,0.042,0.271,0.079,21.0,25.6,24.9,0.515140236248244,0.019728842790182805,0.521303645760405
Psmf1,-0.27,-0.048,0.304,18.3,20.8,22.1,0.2001716853537586,0.8676515680813326,0.033911483680348194
Atpaf2,0.157,0.213,0.144,8.2,8.6,7.9,0.6602629298330973,0.221564848248189,0.4242050703646886
Galnt4,0.124,0.255,-0.012,26.0,26.7,22.7,0.6386930540873914,0.39999814169919373,0.8969245310317159
Mapk7,-0.087,0.292,0.053,15.6,16.0,14.6,0.34756889013099335,0.36825285914997546,0.6397954537810774
D10Wsu52e,0.152,-0.048,0.207,33.8,27.9,36.4,0.6529995830399893,0.8864800825138347,0.4584909731319559
Pnkp,-0.223,-0.229,0.305,6.9,7.6,8.3,0.2385264096496639,0.059181402828710525,0.24884230416807374
Smcr7,-0.05,0.501,0.11,2.7,2.7,2.5,0.43196414462891236,0.3017454201963012,0.8510498498910399
Cxadr,0.351,0.473,-0.011,21.5,14.7,19.5,0.9215571283656467,0.10628731849721426,0.9125880323404442
Sart1,-0.122,0.271,0.151,16.2,21.2,23.2,0.3796938108560282,0.38313955043413217,0.5305102414161871
Cyp51,0.25,-0.699,-0.104,43.6,20.6,40.8,0.7764359325154413,0.06740641966734041,0.27633666903359955
Wiz,-0.319,0.178,0.173,12.6,15.2,16.1,0.1719070711109025,0.5518313038000652,0.15168918751698282
Gnas,-0.666,-0.168,-0.003,3.7,4.6,6.5,0.08501043074154556,0.6392774809932353,0.8881865075457346
C530008M17Rik,-1.017,0.115,0.105,10.8,14.5,13.0,0.015261509042438174,0.7417970480855911,0.7285416516204658
Wfs1,0.126,0.012,0.258,15.5,13.7,15.9,0.6168165809053285,0.9299328971896323,0.2228785974449355
Fbxl7,0.159,0.166,0.036,5.6,7.2,6.6,0.6922498555702963,0.7127538218165086,0.8584967007314515
Clns1a,0.059,-0.227,0.176,40.7,35.6,37.9,0.5261041754339137,0.2413305748788186,0.49178756841262616
Polr3c,-0.085,-0.062,0.175,18.0,16.2,19.4,0.36286745317505914,0.47971549885889386,0.20245090483140754
Tab3,0.16,0.074,0.343,24.6,16.5,21.6,0.6550801527481687,0.8255393533514692,0.1698804592701518
Zfp180,0.273,0.016,-0.024,31.5,23.8,27.3,0.8035929257777723,0.9362409272844447,0.8596761755055229
Cnnm2,-0.125,0.411,0.098,11.8,16.7,22.9,0.42573262006175877,0.1187497161418965,0.6812376514015211
Gm2a,-0.624,-0.21,0.316,21.8,30.2,43.2,0.07479701069260089,0.3030408114756143,0.1968109258557925
Nudt3,-0.033,0.06,0.268,23.5,21.9,28.6,0.41082917117512247,0.8325023730794334,0.2781683204179478
Itm2c,0.843,0.381,0.169,130.1,93.7,63.2,0.5684672141701557,0.048211845257681775,0.2511099708217598
Tmub2,-0.298,-0.012,0.141,9.6,12.4,10.4,0.18385446847017778,0.8858884786413872,0.4703351386497763
Trpm4,-0.351,-0.137,0.069,10.6,12.0,14.9,0.16935682706288582,0.6237524635474654,0.8105923370525081
Gramd1b,-0.381,1.376,0.84,4.6,15.8,13.6,0.1951175276867305,0.07835926883732822,0.003854906846077168
Cdr2l,0.535,0.51,0.078,9.4,10.1,8.6,0.8694617430692871,0.4139520857936476,0.8048077092970003
Vps53,-0.058,-0.028,0.332,29.4,28.2,31.3,0.3952383627903821,0.8981043996300695,0.12408106265138467
Mtif2,-0.192,0.125,0.233,20.0,23.9,19.7,0.2675774890318747,0.5646815425726358,0.44971732409663057
0610007P14Rik,-0.093,0.177,0.35,23.8,21.3,25.4,0.3495568960951254,0.5522330523646721,0.11961617789841726
Rad17,-0.154,-0.222,0.269,14.3,12.8,14.4,0.33255755490557315,0.12962246673670078,0.20620665502591268
Tmem41a,0.303,-0.27,-0.159,5.9,5.2,5.0,0.8346524980821362,0.3119802403758701,0.3703656588509658
Mllt1,-0.138,0.072,0.287,16.5,18.6,20.3,0.3069891273229818,0.8039549318714222,0.20622320761384694
Csrp2bp,-0.078,0.027,0.16,24.3,24.3,32.2,0.37629781915545485,0.8755534674845533,0.3786398067889261
Diablo,-0.177,-0.269,0.18,15.2,12.4,19.2,0.27472545253377745,0.1099628578295959,0.11073255931207364
Vasp,0.265,-0.109,0.029,40.0,29.7,30.7,0.800244769873977,0.1503657110308066,0.8272215289487599
Fam160a2,-0.149,0.375,0.268,8.7,10.2,10.1,0.3220620149369227,0.20976170037258457,0.2975745218627892
Hmgb2,-0.49,0.109,0.175,8.4,10.4,10.8,0.08390083857172023,0.6499889541460449,0.2831254589724036
Gm6382,0.642,0.19,0.133,13.7,9.5,9.4,0.8107090290942682,0.31649213069220467,0.526028327852142
Fam13b,0.107,0.413,0.269,36.2,26.7,34.5,0.5757784809016013,0.2751401425804296,0.16160449680663308
Gtf3c3,-0.286,0.097,0.48,19.1,21.1,23.1,0.18577781120719888,0.6076459527808025,0.16032828020475323
Slc6a8,0.117,0.272,0.112,37.7,34.0,42.4,0.6158348269033966,0.3425587080640467,0.6230004429724401
Tmbim4,-0.14,-0.27,0.084,26.3,24.1,28.1,0.29611238251882194,0.23972930581182686,0.6244694634925569
Igf2r,0.312,0.634,-0.058,49.7,54.3,39.9,0.8870175967610494,0.1805217532513382,0.8561294994917186
Dock5,0.653,0.693,0.21,24.0,17.5,15.6,0.7260044842739584,0.09699344282557243,0.49646174083335615
9430015G10Rik,-0.472,0.119,0.407,5.1,7.6,8.7,0.11751887144375807,0.6879834988220528,0.2351468022190349
Fam84b,-0.221,0.201,0.351,22.5,21.1,20.9,0.280537273716878,0.6620829758537767,0.14862357239329485
Parn,-0.241,-0.064,0.182,16.3,16.3,22.7,0.23646980710531343,0.501619660182227,0.27676991779436766
Ube2l6,-0.255,-0.713,0.009,81.5,50.0,32.6,0.20992432200757263,0.03914495125867582,0.8805815578729747
Actl6a,0.353,0.076,0.378,15.2,12.2,13.2,0.9154062807384188,0.7835477179279682,0.0358633845955298
Cdk14,-0.39,0.102,0.083,18.1,16.1,20.1,0.13156736325686036,0.8381090543955441,0.5990613924348678
Prdm5,-0.527,-0.106,0.273,23.7,29.2,33.9,0.08708960845831729,0.43491658832129615,0.11763150828778171
Plekha2,-0.231,-0.369,-0.073,5.5,6.8,9.0,0.2716280411140311,0.5232499063321637,0.7825062444421118
Zdhhc1,-0.065,0.165,0.033,12.0,16.0,13.4,0.40766837619992935,0.44335578668199305,0.9090033235033714
Cdc26,-0.171,-0.257,0.139,22.9,19.0,23.1,0.2856195804552263,0.24893808089701688,0.18449978154645788
Ocrl,0.11,0.196,0.127,33.3,28.9,30.9,0.581150395045039,0.44620708068327425,0.3559726004914467
Gramd1a,0.162,0.422,0.247,36.3,34.5,33.6,0.6670360296414307,0.20659495944883438,0.041929363905420715
Tomm34,-0.221,0.198,0.069,16.3,17.8,20.3,0.25078120368453777,0.5360426566872323,0.5408634645184083
Acox3,-0.222,0.174,0.166,26.1,29.0,31.3,0.2521860191480213,0.33944230698176486,0.36813892007462573
Vkorc1,-0.07,-0.038,0.152,14.7,17.2,16.1,0.3832090048580341,0.6126668353056911,0.3505087451112928
Slfn2,0.104,0.65,0.464,1.9,4.5,6.1,0.5788717024249306,0.3483752207491046,0.4138384450278293
Grk5,0.278,0.277,0.206,59.6,44.2,45.6,0.8153191496604424,0.2845175086373528,0.20993588553752116
Mrpl30,0.08,-0.125,0.042,20.6,21.7,17.1,0.5384950877008572,0.4896594261273368,0.7433193502470028
Nsun6,-0.591,-0.296,0.418,12.2,12.4,19.5,0.06691857404215086,0.17716687896195543,0.1749179432295089
Glcci1,-0.803,-0.094,0.406,3.3,2.8,4.7,0.03494143748505093,0.8748683133695674,0.06207938448262063
Fbxo21,-0.218,0.008,0.107,18.0,20.3,22.8,0.26237385484328885,0.9890896127404547,0.6748446203948125
Ppp1r2-ps4,-0.13,-0.051,0.275,26.8,21.9,29.0,0.32497060967273933,0.7924698417967816,0.3685013568478173
Gm10275,0.66,0.167,-0.062,143.7,123.6,84.5,0.7339130525941062,0.5915669155760942,0.6317708373272468
Emg1,0.233,0.011,0.13,23.7,19.6,21.8,0.7518475665804847,0.9185657296763498,0.449934370937715
2310004I24Rik,-0.33,0.105,0.206,13.3,10.8,14.0,0.18442421494426853,0.7451730585783612,0.1516018262219149
Ppp1ca,0.206,-0.189,0.126,97.9,90.9,82.8,0.7320941809853443,0.12286995241306221,0.6759314904376461
Rap2a,0.466,0.484,-0.134,52.5,54.8,32.7,0.934960078596832,0.1999729979809275,0.5482188459768755
Prdm11,0.179,0.51,0.121,10.3,11.8,10.8,0.7223164933187793,0.18564766612751485,0.635268831619205
Gm2223,0.126,0.025,0.159,56.3,43.2,47.8,0.6137443184771421,0.912932813568479,0.23030193902080154
Sgta,-0.175,0.032,0.312,17.6,21.0,22.1,0.2612945897905234,0.8440100416761314,0.3443531997245438
Hyal2,-0.072,-0.064,0.327,27.2,27.3,32.2,0.4187238310376208,0.7630150563769508,0.3982825305288496
Psmb1,0.108,-0.316,0.082,51.3,50.6,47.8,0.588098167657854,0.0011932959112191334,0.7639621467854231
Atp6v1e1,-0.032,-0.401,0.242,37.2,30.3,42.0,0.41395280350815045,0.05581138561844079,0.11059059419357277
Lzic,0.016,0.077,0.024,14.4,15.8,16.6,0.47356528207997584,0.708611078472923,0.7096599137031766
Acsl4,0.908,0.636,0.235,44.8,29.9,28.8,0.5492530757325362,0.01755699504823732,0.18737940571304612
Mre11a,0.038,0.057,0.105,16.3,14.5,16.9,0.4999206313866622,0.7769591496684788,0.7147231384942885
Wdr59,-0.387,0.108,0.014,20.9,21.7,26.7,0.1652295834993302,0.773615118191935,0.9037752554909881
Suv39h1,0.086,0.055,0.247,9.3,7.1,10.8,0.5675062929130499,0.6968266721285007,0.15124908266498718
2810025M15Rik,-0.224,-0.14,0.179,24.6,22.7,25.2,0.2536374468489384,0.19169453427289906,0.12589155263628524
B230325K18Rik,-0.081,0.163,-0.15,6.0,4.5,9.2,0.36732848676603325,0.6271385996204871,0.7576648306940441
Sp110,-0.348,-0.238,0.093,4.0,5.5,7.0,0.17562752374644217,0.287991599699037,0.6465874105299825
Nrbp2,-0.072,0.834,0.067,7.4,11.6,10.5,0.4145271278043259,0.16160570061468882,0.6905044783479206
Bnip3,-0.444,-0.214,0.128,24.9,22.2,28.4,0.11887141945169621,0.5131203736628156,0.45280355895208124
Csnk2b,0.088,-0.457,0.076,42.3,35.0,38.1,0.5535167653068919,0.13878302085200983,0.6147048751053916
Brp44,-0.269,-0.387,0.128,16.5,17.9,18.4,0.1884498999090926,0.12092123982811326,0.47033513864977716
Fam92a,-0.044,-0.064,0.137,16.1,18.0,14.3,0.4117184710401429,0.7156292795452537,0.40860056270242817
Lfng,-1.432,-0.707,0.124,7.1,10.1,13.6,0.010286219211081532,0.014828643097994866,0.7212247275827374
Slc24a6,-0.111,0.065,-0.042,6.2,6.9,6.4,0.3361046419481311,0.833307009511397,0.857622022056562
D930048N14Rik,0.518,0.219,0.245,11.7,7.5,9.5,0.8771840136223257,0.5443414573864694,0.220136470558948
Hadhb,-0.099,-0.16,0.27,22.2,18.1,23.9,0.332286759198625,0.6317922489929098,0.007450333121537495
Rps13,-0.96,-0.349,0.651,7.3,6.2,12.1,0.086416031856699,0.2051935655362681,0.009753190622492032
Mgll,-0.768,-0.585,-0.015,35.5,45.6,65.4,0.03859933330202656,0.058306552471490594,0.9172253725264068
I830012O16Rik,-0.05,0.047,0.708,2.4,4.7,5.7,0.5109112719930514,0.8439630400441589,0.018273009035750125
Prr24,-0.276,0.038,0.058,11.1,13.1,16.4,0.2639480842667729,0.8352639781409065,0.7977297400599331
Ppp1cc,0.054,0.176,0.464,17.2,14.2,18.3,0.5489209475702157,0.7149102265092211,0.0015046632075468372
Ifi35,-0.286,-0.348,0.163,13.3,14.4,16.1,0.19111386732342972,0.12625179968260855,0.25770454442105634
Pspc1,0.141,-0.121,0.269,35.9,23.7,38.1,0.6287816353630791,0.7167133080764302,0.2112456000199732
Sec61a2,0.128,0.051,0.378,8.4,5.3,9.0,0.6015583065617254,0.9126832455882432,0.04152722755314523
Paqr8,0.162,0.453,-0.105,13.5,12.8,10.6,0.6567466520639708,0.27894159070545677,0.38747825717475903
Blzf1,0.266,0.134,0.203,30.4,23.8,23.9,0.797453577945645,0.2512075393969122,0.17436241259641228
Yod1,0.317,-0.015,0.183,20.9,11.1,16.5,0.8706336618043025,0.9756169077866081,0.49820169793940117
Ttn,-0.367,0.875,0.384,32.5,23.9,24.7,0.19714242005631835,0.06167236114421066,0.009350426487051903
Dus3l,-0.208,-0.033,0.133,10.8,11.5,12.8,0.2345921771235963,0.9179534129512366,0.41232371770874904
Fkbp3,-0.219,-0.344,0.158,13.2,12.4,12.5,0.2705562593581014,0.09591302042706606,0.2547092058226333
Gtf2e1,-0.052,-0.298,0.349,8.9,8.7,10.0,0.41868552607606563,0.23342670233496868,0.33394481983700336
Zdhhc21,0.594,0.398,0.558,51.3,32.4,33.1,0.7862674968384387,0.38997278317415396,0.08553608538864943
Ccdc9,-0.124,0.085,-0.077,12.3,11.8,16.8,0.3450920251550335,0.7352354894684042,0.7372742452393262
Tmem67,-0.032,-0.022,0.131,12.8,12.3,12.9,0.44038911312504037,0.9251678816390575,0.15457614366841851
1110038F14Rik,-0.11,-0.25,0.079,5.3,5.0,5.7,0.3513835803897506,0.252056327188039,0.8302804847844096
Gm8995,-0.748,0.094,0.306,25.8,29.8,43.7,0.044642128821410554,0.8026225564305169,0.28604700742232586
Capza1,0.389,0.227,0.435,20.1,17.6,18.5,0.9643966437006242,0.6078929511161022,0.09795037729213661
Fam122a,-0.045,-0.021,0.184,6.3,6.4,8.0,0.42410230586407344,0.9495919719754614,0.3717664684511821
Mtr,-0.05,0.126,0.03,9.9,9.6,12.0,0.41560694318495084,0.6552083157984674,0.7635291614438998
1700034H14Rik,-0.225,-0.196,0.194,9.7,10.6,10.6,0.23784328507254998,0.1444578911081372,0.5048094853004411
Cog6,-0.192,-0.039,0.313,22.2,21.1,23.1,0.25334663616811565,0.8324842265103514,0.1218155100860255
Xpa,-0.354,-0.151,0.033,8.2,9.1,10.4,0.13943063264320762,0.3554207424280852,0.8672909952790595
Lrpap1,-0.187,-0.018,0.173,68.0,73.4,88.4,0.26677717644612536,0.8707505074319897,0.12514910338965032
Ndufc2,-0.31,-0.515,0.062,27.2,30.0,30.3,0.19608610405093055,0.0026891531480833313,0.8810058187092691
Tmem154,0.037,-0.325,0.516,15.3,12.2,8.8,0.5420526375084915,0.20951488077842528,0.29826839594014704
Pwp1,0.454,-0.004,0.101,18.6,14.1,15.1,0.9487820818122483,0.9691342854721119,0.49672074971986285
Ttll12,0.472,-0.37,0.166,17.2,10.1,11.8,0.9255777171286017,0.10216504455451075,0.555937580674982
Gemin5,0.367,0.105,0.181,23.9,19.6,19.9,0.9382407348588475,0.2647217404992059,0.41213881206502273
Sgtb,-0.13,-0.408,0.028,32.9,19.2,28.0,0.3121381259768781,0.32820051842169884,0.895752199008339
Syt11,0.474,0.386,0.214,5.5,5.5,6.7,0.9427172110776567,0.4888489417954475,0.6485097218612613
Atg3,0.127,-0.056,0.193,35.4,28.3,29.0,0.6071624240111463,0.3539815727929663,0.1301417969075198
Rcl1,0.679,-0.105,-0.03,12.2,6.9,7.5,0.7040602760880104,0.7197229297041046,0.8165825404723537
Gtf3c5,-0.006,-0.224,-0.098,22.1,24.1,21.5,0.4459503294830168,0.31561631103570437,0.5074428489457722
P2rx4,-0.216,-0.087,0.42,6.1,7.4,11.2,0.2411909741040306,0.7326264159243291,0.5346074185842146
Elmod2,-0.211,-0.024,0.463,18.9,16.5,20.3,0.23235265009194472,0.8973180826490037,0.17433609200158787
Phf16,0.148,0.2,0.349,21.0,15.3,20.9,0.6542238126587683,0.41329238041881644,0.04021293739739235
Zmym6,-0.29,0.152,0.262,13.9,13.4,15.3,0.2043954216805687,0.5401190009020878,0.1544437965726861
Wbp5,0.16,-0.052,0.098,111.1,74.7,65.9,0.6683269926570696,0.8016280270387133,0.4007088586069328
Flot1,-0.082,0.154,0.18,25.4,27.6,29.6,0.3714935066660903,0.3833623432695659,0.18712693856064128
Gm14021,-2.327,0.522,0.913,0.0,0.3,0.7,0.007077597925498277,0.02755646371143885,0.11051262185779386
Abca5,0.48,0.263,0.163,25.5,12.1,26.5,0.9276727308045103,0.4865816077308235,0.625532149734534
Eral1,-0.23,-0.133,-0.002,10.0,10.1,11.0,0.2650244580978159,0.48628547195797944,0.9861254249879841
Maf1,-0.223,-0.194,0.154,33.4,36.9,39.0,0.23135907924526125,0.35414866254320515,0.19871188440373688
Lmo4,0.187,-0.068,-0.13,15.6,11.7,12.8,0.6896482229033025,0.4082562912507404,0.4046107722005324
Elac1,-0.051,-0.034,0.287,11.2,12.2,12.1,0.39034276049303324,0.9114574848036892,0.2979132141168679
Sccpdh,0.291,-0.022,0.135,21.5,18.4,16.5,0.8284982651805164,0.8582063670236622,0.3473627196571769
Rbm15b,0.046,0.417,0.207,9.7,10.6,10.9,0.519910711943935,0.199279069812203,0.23521015809264745
Akap10,-0.15,0.101,0.318,20.8,18.0,21.8,0.2890321165225809,0.7358709762168583,0.08900416307640195
Sat2,-0.023,-0.421,0.604,1.6,1.6,1.3,0.506764512610433,0.18416722119653978,0.39549069401449927
Prrt4,-0.182,-0.275,-0.116,3.6,3.2,5.4,0.3811346026517901,0.40416625896185415,0.6321886880457454
Mnt,-0.092,0.344,-0.012,19.6,18.0,22.0,0.44389168727431677,0.4646028911597438,0.9666273889757937
Scfd1,0.158,-0.144,0.288,34.6,29.7,30.3,0.6539202620858249,0.20184934013063502,0.2998647316521563
Slc35a5,-0.237,0.239,0.28,11.0,11.6,13.4,0.21012642173122012,0.36249541275843367,0.18067983618125408
Fhl1,-0.294,0.397,-0.023,4.2,4.8,8.3,0.19664584424270543,0.49263017109789353,0.9156777597516073
Rsl24d1,-0.13,-0.329,0.3,10.4,8.5,11.7,0.30743939110986707,0.19072875757154567,0.3055689873185011
1110054O05Rik,0.165,-0.212,0.163,14.3,11.5,13.3,0.6601101317314534,0.45159832136393896,0.35268763529388425
Pip4k2a,0.043,0.398,0.198,34.8,37.4,42.5,0.5188490763581316,0.03696788215585442,0.35004764153369133
Nphp3,-0.352,0.612,0.426,6.5,9.3,9.3,0.16437968018968815,0.22024393091124989,0.014717443149720627
Pomt2,-0.064,0.131,0.045,22.2,22.0,21.6,0.4033914561575034,0.6874707176063936,0.7265000343088568
Wnk2,-0.534,0.213,0.207,5.5,8.8,9.2,0.08983824477865267,0.5332069570245472,0.4952605073173154
Rps25-ps1,0.153,-0.042,-0.086,109.1,101.6,82.9,0.647802835787691,0.8597261222335755,0.5100390505576691
Gm12868,-0.524,-0.088,0.118,7.6,8.8,9.5,0.11298543957393414,0.8963256258601722,0.785555355630888
Taldo1,-0.174,-0.57,0.023,35.2,33.1,34.1,0.2765708328907623,0.0010546364938487161,0.9010505533008994
Apoa1bp,-0.32,-0.443,0.122,13.7,17.4,17.9,0.2081811573135962,0.044209136928295555,0.6551819509621695
Cbx3,-0.013,0.25,0.454,5.5,4.3,5.6,0.4689561639013789,0.47256248698222025,0.20332082103818983
Ankrd27,-0.259,0.101,0.199,25.5,28.3,30.4,0.22028661021249424,0.6817359377636908,0.3248720944986595
Dsel,0.374,-0.057,0.094,25.2,14.5,18.0,0.94462926019605,0.8815594427688966,0.5671011533104283
Ypel3,-0.764,-0.246,0.226,12.9,18.2,20.3,0.024916647872381636,0.3348502515512568,0.2867786146554012
Slc39a1,0.539,0.206,0.171,49.6,41.7,36.6,0.8442304672072982,0.40609412089316205,0.08466493318849719
Ier5l,-0.446,-0.716,-0.192,8.2,8.9,16.5,0.22682035994256694,0.1777751119192898,0.5724704606356416
Drg1,0.026,-0.141,0.198,43.1,38.9,40.2,0.48565383137552876,0.14169563163590254,0.381007917939147
Xylt2,-0.449,0.237,0.341,7.1,10.1,9.9,0.1552245234868956,0.10159317446528221,0.1236536792762408
Btd,-0.028,-0.31,-0.138,40.1,40.4,45.9,0.4296047434157544,0.010784126144577333,0.030323065617621298
Lsg1,0.056,-0.072,0.164,32.7,27.9,28.3,0.5278125001692131,0.44972609818096787,0.19640719779368251
Abca2,-0.241,0.231,0.383,17.0,17.7,24.5,0.2527232991481496,0.23324342821876412,0.1467577347875923
Dcaf12,0.039,-0.171,0.163,51.3,37.1,32.7,0.5189204210228755,0.6331401797787852,0.4521506362422249
